Labels,Targets,Corpus,None,African,Asian,Women,Caucasian,Jewish,Homosexual,Islam,Hispanic,Arab,Refugee,Economic,Other,Disability,Men,Indian,Christian,Hindu,Indigenous,Buddhism
normal,['None'],sweden riot police forced to shoot at protestors a violence erupts yet pm is in denial express hotpagenews com are number,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Arab'],well devildog you and i both know arab turn and run,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
normal,['Refugee'],number from the immigration stuff today the change would spare so called dreamer on a conference call with reporter a dhs official stressed that the directive would not affect obama era protection for illegal immigrant who came to the u a child and others given a reprieve in number,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hatespeech,['Islam'],no doubt we are still at war with the radical left their mudslime brotherhood terrorist buddy of course welcomed here by democrat same appeaser of nazi germany dcbarry imported them for a reason his civilian army antifa blm ows demoncraps pedophile trannys goatfucker terrorist,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Islam'],current year europe esp sweden and germany muslim immigrant sexually assault or rape woman let them go let sweep it under the rug admitting a problem would reflect badly on the people who allowed them in in the first place go number km h over the speed limit major issue trump wa right maga,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['None'],i have seen two people threaten to sue gab user for utterly frivolous reason the raving retard braverymovie and you,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Homosexual'],that faggot piece of shit to the right is german not swedish although his kind exists here too,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['None'],hard left berkeley prof robert reich blame pres trump for violence in sweden time for some more serious rioting at sproul plaza he deleted tweet but you can bet he belief this,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Islam'],obama is not the only one with a private army traitor to   gulen muslim billionaire puppet master of obama and erdogan in pennsylvania boast a small private army also,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['None'],i invite son of bitch mole to hop in the helicopter one way trip to hell god bless     ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['None'],so the narrative is kid turn nazi while reading the internet it can not possibly be they got mobbed by a gang of youth while at work they can not possibly have experienced communism first hand they can not have watched their hometown go from number white to rd world shithole,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Other'],yes hitler inself ordered to not kill jew at the kristallnacht everything have a reason we must accept it and look forward,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
normal,['Refugee'],i demand all globalists surrender their job to someone else throw the lock away on their home tear down any fence around them and invite refugee into said structure after all is not that what they are asking of john q public sauce for the goose vfm maga altright,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hatespeech,['African'],i do not see why people go camping if i wanted to freeze my ball off and shit in a bucket i would sleep at my aunt house in the ghetto,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Islam'],bye bye muslim kwned user i will stick with the gardening channel humor politics maga,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Refugee'],the dalai lama is more informed on the refugee crisis than the pope refugeecrisis europe,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,['None'],number gun violence prevention hillary clinton campaign website still exploit and riff on the name of the former leading light of the gun control industry the brady campaign to prevent gun violence gun violence prevention we are working to prevent bloodshed not trying to take your gun away,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],ignoring the truth jc shannon user date time msm ignores sweden immigrant riot because it doe not fit their narrative trump right again newsbusters org blog nb nicho …,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,"['Islam', 'Refugee']",anyone watching o reilly the swedish reporter anne sofie naslund is totally delusional pretty damn odd rape violence is up in sweden after they took in thousand of muslim refugee give me a break,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
hatespeech,['Homosexual'],user you are going over board for a faggot you are on the left torrid ton a fag enabler he enjoying being part of what is now apparently the lastest fad on gab fag enabling my low the gag gift that keep on giving,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],i have reason to dislike them and some reason to like them i take the good with the bad if you have a specific answer i can answer it but i d like to remain in the holocaust subject if you do not mind,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],earth is the ghetto of the galaxy why would any alien want to come here,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],a legion of retarded monkey with both hand full of shit screaming the world is flat that the future they plan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Jewish'],most left wing jew hate israel which you well know most left wing jew are communist not zionist you are an idiot a disgrace to the white race,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Islam'],fuck trudeau no to islam kick the muzzies out ocanadaourhomeandnativeland,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Refugee'],although i would do so with great reluctance i would be willing to accept a very limited number of immigrant from any country that recognized an american concealed carry permit,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,['Homosexual'],dr robert epstein the pro gay editor in chief of psychology today noted that gay reader who were upset with an ad that ran in his publication in number sent him letter asserting that gay have a right to be rude or abusive because they themselves have been abused michael brown phd,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Islam'],let face it even the amish are way ahead of most muslim country the amish shun technology too but they are peaceful and do not insist everyone adopt their way way ahead of most muslim country,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['None'],is retard a pronoun,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Asian'],apparently honorary whiteness is minority who look white this would include asian,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Refugee'],suggestion d member of congress are bringing refugee when president trump address congress on tuesday i suggest that are member of congress bring victim of illegal immigrant it would counter the effort and be a powerful message for why legal immigration and extreme vetting is important,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,['None'],it is absolutely shameful what merkel ha done to germany the poor woman and young girl being attacked in the street i do not understand why someone militia ha not risen to say you will not rape my wife and or my child this is where i make my stand,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Refugee'],robert davi hollywood and anti trump actor should invite illegal immigrant to oscar and better yet the celebrity should invite a few illegals or refugee to live with them wonder how long they would want them to bunk at their house,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
offensive,['African'],so let me get this straight last year activist made a big stink about no black at the oscar and this year an all black cast with a black director won best picture you want me to believe this wa based on talent maybe do not make a stink,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Women'],where this go awry is when we allow the woman to take control and begin applying their compassion in inappropriate and even damaging way a my wife put it woman are to love those the husband allows into the home number number,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['None'],they are so fucking retarded,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Asian'],america is so racist that they think asian are smarter than black and hispanic they also pay asian more too and asian are more highly represented in high tech industry i blame white people,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Jewish'],it getting kind of obvious that the jew are behind the fake hate crime they should have done like number or number it would have ben more believable,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],why are good conservative white tan men so hot  speakfreely,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Homosexual'],we have a very low quality of homo these day and that is because they are allowed to gallivant in plein air the closet make the queer,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Islam'],the parade needed at least one severed head in honor of muslim culture,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,"['African', 'Arab']",a good reason why scientist should shut the fuck up when it come to politics is that they will insist that nigger and arab are rapey and stupid because of hot weather or lack of water rather than admitting that they have lower iq and shittier culture,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hatespeech,['Jewish'],white supremacist and nazi larpers should be very concerned with jewish infiltration and agitation,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Women'],there are two kind of woman woman who do anal and woman who are attractive,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],the only thing the number election missed were showdown between trump and ron paul that would have been epic though i think they actually agree on a lot paul would make a better vp than gay man penny,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],lot of dems want to throw open the border so immigrant vote can give the party a permanent lock on political power sordid and destructive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,"['Arab', 'Islam']",i have been kicked off twitter i must ve offended some goatfucking sandnigger i wonder how that happened ,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
hatespeech,"['African', 'Islam']",i honestly believe europe wa jealous of our nigger and decided to one up u by importing the only people even more retarded and violent than nigger muslim,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Refugee'],dear illegal immigrant living in my apartment building stop overstuffing the washing machine stop giving me dirty look when i kindly ask you to remove your car from the parking lot kindly stop looking like i owe you anything because i do not thank you rosy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
offensive,['Refugee'],dear illegal immigrant living in my apartment building my editor busted out thousand of dollar to get his green card ha invested in real estate property what have you done do tell thank you rosy,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,['None'],lesson of the week from the holy book the sovereign individual once commerce flow over the internet suppression of speech becomes unstoppable devolution inevitable and the monopoly of violence by government will end paraphrased from j d davidson rhys mogg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Refugee'],i know what you are getting at and yes a part of it is definitely immigrant from country with different and backwards culture who are not intergrating and whose number is too larged to be properly absorbed by the country,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
offensive,['Women'],a recent study ha confirmed that regular fetching of beer and making of sandwich greatly reduces chance of domestic violence by up to number,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Asian'],objectively east asian are an upgrade intelligence and the mix are frequently stunning look at kristin kreuk dutch chinese and hybrid vigor is a thing,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['African'],all people engage in stereotyping because that how human survive anyone who claim that assuming black are thug because of how they dress in the ghetto is a retard because they dress that way literally to convince others they are thug so they will not be attacked by other thug,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Women'],horizon zero dawn look awesome but no way i am having a smug empowered rope haired hippy bitch a my avatar i will pas,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['None'],i am a metro kc resident none of this is on any number of kc medium station i also got my bachelor from umkc and wa the mascot umkc is in the ghetto anyway would not be surprised if there more of this,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],she entitled to her opinion just like i am entitled to think that two digit iq ghetto trash should not be able to sit in congress no matter how gerry curl mandered a district might be,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Jewish'],i would say it the jew but well it is sorta it not that simple,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,"['Arab', 'Islam', 'Jewish']",i dissent the pact between jew muslim to rig the tower with thermite while promising the arab the usa in return the jew world order,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
normal,['Refugee'],fox news session more than number people who came here a refugee are under an fbi investigation today for potential terrorism related activity,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,['None'],lol trump is a fascist trump prof that he himself is a fascist with his every aktion word just look at his muslim ban not good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Other'],marxist bolshevik element on the left have clearly indicated via various news report that they will resort any form of violence if necessary they really do not care how they are perceived by the general public user point all they want is preserve their obamanation at all cost basedstickman,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
offensive,['African'],the obamacare replacement bill take it or leave it is still better than oniggacare at least they do not have that retarded individual mandate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Islam'],france is finished might a well just ignore them they let the mozzies kill a rhino saw the horn without even knowing it all woman raped even the cop get raped nobody doe anything,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Islam'],say whatever you want about obama real journalism show jihadi massacre of dozen of people happen regularly the fact they so rarely happen in america is a credit to extremely effective self defense by our american friend and other ally i raise a glass of non alcoholic bubbly water to them,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Other'],sadly this site ha ended up a a boring white nationalist ghetto which mean that gab is not going to ever take off bigly a much a liberal baloney bore the living crap out of me this place need more ulp diversity of thought sorry,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hatespeech,['African'],fugly ghetto niggly puff she beast sasquach looking motherfucker,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,"['Homosexual', 'African', 'Hispanic', 'Jewish', 'Women']",the redskin is trending is there u team also called the nigger spic kike bitch or faggot asking for a friend,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
offensive,['Refugee'],where did msn com bury the obama called slave immigrant story shame pr arm of the leftist not very hard to conclude for the average american disgraceful medium of the left sadly not of the people,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,['Women'],some feminist say that woman work harder than men for le pay reward so instead of taking the day off would not it make more sense to emphasize the point by working later than usual say number pm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,"['Jewish', 'Refugee']",german meaning jew gypsy and refugee probably i am fine with that,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],fuck trey gowdy and his cowboy hat mashed hair  that faggot ha been all talk from the beginning,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Women'],thank the lord this dumb bitch ha no kid and her genetically defective line will end with her,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,"['Asian', 'Jewish']",the ridiculous part of the race mixing ad is the people making them would never date outside their race unless it is a jewish guy mail ordering a wife from china there more race mixing in the ghetto than in prog ville,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Refugee'],if the united state is such a racist country that hate immigrant then why is it filled with so many racist immigrant who hate american,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hatespeech,['Jewish'],whatever crypto infiltrator you are yeah but you are pro zionist are not you definition of jew belief in and push holocaust hoax a well a push number number wa done by arab story,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Homosexual'],i never try and break up an argument between gay guy you never know when it may come to blow,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Refugee'],jeb bush america is a nation of immigrant with no ethnic identity here the immigration act of number,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
offensive,['Hispanic'],what up with mexican bringing ten family member to the grocery store samoan do the same thing they travel in pack it look so ghetto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],i make awesome double peanut butter cooky with peanut butter chip i have never heard of pistachio cream cheese i will have to look that up a far a woman offering compliment i wa bullied relentlessly by some ruthless bitch growing up,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['African'],wisconsin what do you mean wisconsin is toast large scale black violence and invader are common there they blew up a gas station,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['None'],you can only predict the position of the star and planet by using the spherical earth model and prediction are quite accurate far into the future it not even possible to predict a lunar eclipse using the retarded flat earth model sphericalearth,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['African'],gta san andreas the story of an above average somewhat talented black man who escape the ghetto and becomes reasonably successful only to be dragged back in in the final act because his brother is a stubborn dumbass,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,"['Arab', 'Islam']",did not think some had mind sand nigger do not,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
offensive,['Other'],in my experience there really are not people stupid enough to believe the earth is flat there are only retarded monkey paid to puke stupid flat earth bullshit on the internet number number,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hatespeech,"['African', 'Islam']",number year old black man charged with raping a number year old child in al it no secret why the black man love islam because that moo haamed guy tell me i gots to get me a number year old maga user user,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],doe anyone have a link to voter demographic data for the dutch election i read somewhere that the over number crowd still seeing nazi phantom everywhere probably wa the most anti wilder,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Jewish'],the history of how copper wire wa invented in six word two jew fighting over a penny,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,"['Asian', 'Jewish']",no asian no jew the university will decline faster than rat up a drainpipe,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['None'],you are mentally deficient retarded troll that talk to himself are not you shit stain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Refugee'],hey libs since the u is such a oppressive country should not you advise immigrant not to come here,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,['Homosexual'],the gay harry potter of journalism,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Jewish'],jew were transported en mass during the holocaust using train that wa the joke am i being trolled it late,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Islam'],hilarious i posted a pic of the latest terror attack on twitter with the hastag prayforlondon the shitlibs and muzzies are going ape shit on me the truth hurt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
offensive,"['African', 'Islam']",update nigger moslem attacker is dead that make number people dead including the attacker one police officer is dead a well from the knife attack londonattack,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],fuck prayer let throw the shitskin sand nigger out,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Islam'],i love the straight up coverage and no hold barred language do not get to see enough of that rebel rock that reporter had better bulk up though before the muzzies get a hold of him,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Islam'],if we do not act to remove islam from our country we will have our people blood on our hand if we do not act to remove kebab unilaterally we may well doom mankind endislam,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Asian'],i disagree those you list are normally covered by the term sub continent asian are thai malay burmese indonesian etc,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Asian'],they call them asian over there,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],you are a faggot paul,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],our free speech is starting to go too in little way trying to make people think it is for good hurt feeling or inciting violence bullsht censored unfortunately many people do not see it,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,"['Islam', 'Refugee']",the purpose goal of muslim immigrant is not integration into free society the purpose of islamist is to take over enslave free nation banislam deportmuslims,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
hatespeech,['Islam'],anyone who tell you that muslim intent is not bad is either naive or ha alliance with leftwing muslim monster radical islam is evil,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Refugee'],i am not meming the closing of the border to keep out billion of refugee who will then die for the good of them i am doing it for u friend and enemy are different there is no universal ethic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,['Refugee'],nuke nah they are just making ready safe space for swede to escape the tolerant immigrant,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
offensive,['Refugee'],lmao fox is reporting that ice lodged a detainer against those two illegals who repeatedly raped the number year old girl in a bathroom in rockville but it is unclear whether local law enforcement will comply they should just rape their kid repeatedly until they do comply d,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,"['African', 'Arab']",saudi arabia is about number afro arab these are the original african arab who were out of african migrant from the earliest day of human kind into arabia and stayed there and are indeed a black people saracen original arab original berber and semite are dark african people you know this,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],democrat are all crybaby faggot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Refugee'],good now the company should take their crap product to syria where they can hire all the refugee they need,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hatespeech,['Homosexual'],what kind of a faggot are you,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Jewish'],the jew are gearing up to help usher in democrat in number twitter facebook msm google youtube all upping their censorship of the right pro white,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Refugee'],if our civilization is not superior why do immigrant flock here rather than stay in their native region the united state is not geographically contiguous with syria,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,"['Asian', 'Hispanic']",i like how mexican just call all asian chino very efficient save time,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],gendered violence wa reframed and focused on cultural form of violence such a honor killing and female genital mutilation le emphasis wa placed on gendered violence a a european problem impacting woman from all social location and more a something foreign or imported,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Islam'],i am no fan of the hijab and i despise the burka niqab but the constant harping by alt lighter and atheist about what some muslim woman wear is a bit ott it really not the ultimate manifestation of evil and oppression,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,"['Men', 'Women']",it take a certain kind of stupid to believe sjw logic where they can say stuff like gender is a social construct but then go on and say men are privileged woman are oppressed etc ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
offensive,['Refugee'],globalist traitor me the capitalist are the globalists pal from reagan and thatcher to bush i clinton bush ii and obama i have been consistently against it my entire life for actual socio economic reason not this retarded immigrant xenophobic it all started happening with obama nonsense,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,['Refugee'],canada ha detained more refugee illegal immigrant than the usa ha their pr person need a raise,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
offensive,['African'],and another thing if black are so great how come your anecdote put all of them behind the counter in a retail service position you did not mention your black bank manager giving you a loan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Refugee'],hey starbucks you are the partisan problem not your coffee you keep hiring those refugee,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,['None'],breitbart over on twitter really doe themselves a major disservice by writing some retarded scribbling instead of a headline before the link for example lel throwdown huh whoopsie ala bring et kiss yus wot you all ignant k me irl sumwun gwumpy etc etc what dipshits,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Homosexual'],yes there are two fag who are triggered by my retard realism,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],glad to finally be on the gab going to make this place gay in the best way,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],in a national survey of random sample of homosexual and heterosexual number of those male who called themselves homosexual or bisexual versus number of heterosexual male reported having engaged in sadomasochism number of lesbian versus number of heterosexual woman also admitted to m family ri,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,"['Men', 'Women']",user do not be scared of that real woman like a strong confident man not the type of men that exist now that are asking for permission to kiss their wife,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
offensive,"['African', 'Asian']",note how the black do not seem to be observing any sort of consistency in their ascending and descending of the stairway causing the young chinaman to have to wind his way around these irrational beast people it will not get any better china it ll only get worse get rid of them,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Refugee'],they have refugee to import,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hatespeech,"['Arab', 'Jewish']",you can be a sand nigger and a kike lol you do not know what either of those term mean apparently,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hatespeech,['African'],if money wa grown on tree woman would be dating monkey oh wait never mind,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Islam'],fact check the muslim brotherhood are designated a terrorist organisation in saudi arabia and egypt because they are terrorist look that shit up it really not hard before posting a false defence if you do not bother doing a quick search to check fact you are part of the problem,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['None'],if i had to start a white nationalist prison gang i would name it the haplogroup,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,"['Arab', 'Islam']",our muslim terrorist treasonous arab as kissing state dept is making sure that trump will not do this after all kissing arab and muslim as is far more important than u national security,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
normal,['None'],vampire blood or just being white a fuck one of the two d i need to get these glove tan line outta here though that almost worst,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Women'],were i a woman they d have to drag my as out move the fucking rag head better yet do not allow them on airplane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user it seems that once a city becomes entirely divorced from it industrial past then it either becomes a ghetto or it becomes what i call a lifestyle city where paying number dollar at a restaurant for one person is not uncommon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],the vast majority of hispanic who have east asian heritage do so because of ancient migration pattern of their ancestor but some country like brazil and peru took in asian immigrant relatively recently even mexico ha a small asian community,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,"['Islam', 'Other']",democrat have next obama readying in the wing a muslim doctor that what they call diversity i call it stupid ,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
offensive,['Other'],it the liberal violence that scaring away tourist msm coverage their riot and protest are making u look unsafe it the same reason i will not consider eu now,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
offensive,['Homosexual'],richard spencer ha neither confirmed nor denied that he is a faggot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
